Year,Location,Experiment,Genotype,Species,PlantID_ReplicateNumber,Plot,Replicate,Test_Type,Tester_Name,Planting_Date,Testing_Date,force_N,raw_data_file,Additional_Notes,displacement_mm,displacement_m,line_raw_slope_N/m
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,A,JR,5/20/21,8/13/21,86.43,965-2-TEST2_08_13_2021_15_35_45.xls,TEST2,7.9,0.0079,6315.72872
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,A,JR,5/20/21,8/13/21,95.06,965-2-TEST2_08_13_2021_15_35_45.xls,TEST2,9.2,0.0092,6315.72872
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,A,JR,5/20/21,8/13/21,103.4,965-2-TEST2_08_13_2021_15_35_45.xls,TEST2,10.5,0.0105,6315.72872
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,A,JR,5/20/21,8/13/21,111.64,965-2-TEST2_08_13_2021_15_35_45.xls,TEST2,11.8,0.0118,6315.72872
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,A,JR,5/20/21,8/13/21,119.88,965-2-TEST2_08_13_2021_15_35_45.xls,TEST2,13.1,0.0131,6315.72872
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,A,JR,5/20/21,8/13/21,127.43,965-2-TEST2_08_13_2021_15_35_45.xls,TEST2,14.4,0.0144,6315.72872
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,A,JR,5/20/21,8/13/21,135.28,965-2-TEST2_08_13_2021_15_35_45.xls,TEST2,15.8,0.0158,6315.72872
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,B,JR,5/20/21,8/13/21,55.23,965-2-TEST2_08_13_2021_15_36_11.xls,TEST2,6.6,0.0066,8576.43735
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,B,JR,5/20/21,8/13/21,65.83,965-2-TEST2_08_13_2021_15_36_11.xls,TEST2,7.9,0.0079,8576.43735
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,B,JR,5/20/21,8/13/21,76.42,965-2-TEST2_08_13_2021_15_36_11.xls,TEST2,9.2,0.0092,8576.43735
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,B,JR,5/20/21,8/13/21,86.62,965-2-TEST2_08_13_2021_15_36_11.xls,TEST2,10.5,0.0105,8576.43735
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,B,JR,5/20/21,8/13/21,98,965-2-TEST2_08_13_2021_15_36_11.xls,TEST2,11.8,0.0118,8576.43735
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,B,JR,5/20/21,8/13/21,110.36,965-2-TEST2_08_13_2021_15_36_11.xls,TEST2,13.1,0.0131,8576.43735
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,B,JR,5/20/21,8/13/21,122.23,965-2-TEST2_08_13_2021_15_36_11.xls,TEST2,14.4,0.0144,8576.43735
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,B,JR,5/20/21,8/13/21,133.42,965-2-TEST2_08_13_2021_15_36_11.xls,TEST2,15.8,0.0158,8576.43735
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,C,JR,5/20/21,8/13/21,51.8,965-2-TEST2_08_13_2021_15_36_39.xls,TEST2,6.6,0.0066,8784.79459
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,C,JR,5/20/21,8/13/21,62.1,965-2-TEST2_08_13_2021_15_36_39.xls,TEST2,7.9,0.0079,8784.79459
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,C,JR,5/20/21,8/13/21,72.5,965-2-TEST2_08_13_2021_15_36_39.xls,TEST2,9.2,0.0092,8784.79459
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,C,JR,5/20/21,8/13/21,82.89,965-2-TEST2_08_13_2021_15_36_39.xls,TEST2,10.5,0.0105,8784.79459
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,C,JR,5/20/21,8/13/21,94.67,965-2-TEST2_08_13_2021_15_36_39.xls,TEST2,11.8,0.0118,8784.79459
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,C,JR,5/20/21,8/13/21,107.22,965-2-TEST2_08_13_2021_15_36_39.xls,TEST2,13.1,0.0131,8784.79459
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,C,JR,5/20/21,8/13/21,119.78,965-2-TEST2_08_13_2021_15_36_39.xls,TEST2,14.4,0.0144,8784.79459
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST2,965,2,C,JR,5/20/21,8/13/21,131.94,965-2-TEST2_08_13_2021_15_36_39.xls,TEST2,15.8,0.0158,8784.79459
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,54.64,965-2-TEST3_08_13_2021_09_50_29.xls,TEST3,6.6,0.0066,8513.82152
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,65.33,965-2-TEST3_08_13_2021_09_50_29.xls,TEST3,7.9,0.0079,8513.82152
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,75.83,965-2-TEST3_08_13_2021_09_50_29.xls,TEST3,9.2,0.0092,8513.82152
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,86.72,965-2-TEST3_08_13_2021_09_50_29.xls,TEST3,10.5,0.0105,8513.82152
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,98.2,965-2-TEST3_08_13_2021_09_50_29.xls,TEST3,11.8,0.0118,8513.82152
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,110.07,965-2-TEST3_08_13_2021_09_50_29.xls,TEST3,13.1,0.0131,8513.82152
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,121.55,965-2-TEST3_08_13_2021_09_50_29.xls,TEST3,14.4,0.0144,8513.82152
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,131.85,965-2-TEST3_08_13_2021_09_50_29.xls,TEST3,15.8,0.0158,8513.82152
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,47.87,965-2-TEST3_08_13_2021_09_50_45.xls,TEST3,6.6,0.0066,8882.47014
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,58.47,965-2-TEST3_08_13_2021_09_50_45.xls,TEST3,7.9,0.0079,8882.47014
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,69.26,965-2-TEST3_08_13_2021_09_50_45.xls,TEST3,9.2,0.0092,8882.47014
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,80.64,965-2-TEST3_08_13_2021_09_50_45.xls,TEST3,10.5,0.0105,8882.47014
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,92.61,965-2-TEST3_08_13_2021_09_50_45.xls,TEST3,11.8,0.0118,8882.47014
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,104.67,965-2-TEST3_08_13_2021_09_50_45.xls,TEST3,13.1,0.0131,8882.47014
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,117.03,965-2-TEST3_08_13_2021_09_50_45.xls,TEST3,14.4,0.0144,8882.47014
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,128.61,965-2-TEST3_08_13_2021_09_50_45.xls,TEST3,15.8,0.0158,8882.47014
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,45.91,965-2-TEST3_08_13_2021_09_51_01.xls,TEST3,6.6,0.0066,8943.72468
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,55.72,965-2-TEST3_08_13_2021_09_51_01.xls,TEST3,7.9,0.0079,8943.72468
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,66.61,965-2-TEST3_08_13_2021_09_51_01.xls,TEST3,9.2,0.0092,8943.72468
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,78.19,965-2-TEST3_08_13_2021_09_51_01.xls,TEST3,10.5,0.0105,8943.72468
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,90.06,965-2-TEST3_08_13_2021_09_51_01.xls,TEST3,11.8,0.0118,8943.72468
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,102.22,965-2-TEST3_08_13_2021_09_51_01.xls,TEST3,13.1,0.0131,8943.72468
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,114.68,965-2-TEST3_08_13_2021_09_51_01.xls,TEST3,14.4,0.0144,8943.72468
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,127.24,965-2-TEST3_08_13_2021_09_51_01.xls,TEST3,15.8,0.0158,8943.72468
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,D,JR,5/20/21,8/13/21,44.34,965-2-TEST3_08_13_2021_09_51_19.xls,TEST3,6.6,0.0066,8931.38267
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,D,JR,5/20/21,8/13/21,54.45,965-2-TEST3_08_13_2021_09_51_19.xls,TEST3,7.9,0.0079,8931.38267
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,D,JR,5/20/21,8/13/21,65.33,965-2-TEST3_08_13_2021_09_51_19.xls,TEST3,9.2,0.0092,8931.38267
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,D,JR,5/20/21,8/13/21,76.22,965-2-TEST3_08_13_2021_09_51_19.xls,TEST3,10.5,0.0105,8931.38267
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,D,JR,5/20/21,8/13/21,88.39,965-2-TEST3_08_13_2021_09_51_19.xls,TEST3,11.8,0.0118,8931.38267
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,D,JR,5/20/21,8/13/21,100.36,965-2-TEST3_08_13_2021_09_51_19.xls,TEST3,13.1,0.0131,8931.38267
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,D,JR,5/20/21,8/13/21,113.01,965-2-TEST3_08_13_2021_09_51_19.xls,TEST3,14.4,0.0144,8931.38267
2021,Newark,Repeat Testing 1,CML258,Maize,965-2-TEST3,965,2,D,JR,5/20/21,8/13/21,125.96,965-2-TEST3_08_13_2021_09_51_19.xls,TEST3,15.8,0.0158,8931.38267
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,75.14,965-2-TEST3_08_13_2021_15_38_15.xls,TEST3,6.6,0.0066,5507.3419
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,83.78,965-2-TEST3_08_13_2021_15_38_15.xls,TEST3,7.9,0.0079,5507.3419
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,91.92,965-2-TEST3_08_13_2021_15_38_15.xls,TEST3,9.2,0.0092,5507.3419
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,99.87,965-2-TEST3_08_13_2021_15_38_15.xls,TEST3,10.5,0.0105,5507.3419
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,106.83,965-2-TEST3_08_13_2021_15_38_15.xls,TEST3,11.8,0.0118,5507.3419
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,113.5,965-2-TEST3_08_13_2021_15_38_15.xls,TEST3,13.1,0.0131,5507.3419
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,119.68,965-2-TEST3_08_13_2021_15_38_15.xls,TEST3,14.4,0.0144,5507.3419
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,A,JR,5/20/21,8/13/21,125.76,965-2-TEST3_08_13_2021_15_38_15.xls,TEST3,15.8,0.0158,5507.3419
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,55.13,965-2-TEST3_08_13_2021_15_38_39.xls,TEST3,6.6,0.0066,7248.33186
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,64.16,965-2-TEST3_08_13_2021_15_38_39.xls,TEST3,7.9,0.0079,7248.33186
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,73.67,965-2-TEST3_08_13_2021_15_38_39.xls,TEST3,9.2,0.0092,7248.33186
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,83.88,965-2-TEST3_08_13_2021_15_38_39.xls,TEST3,10.5,0.0105,7248.33186
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,93.78,965-2-TEST3_08_13_2021_15_38_39.xls,TEST3,11.8,0.0118,7248.33186
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,103.4,965-2-TEST3_08_13_2021_15_38_39.xls,TEST3,13.1,0.0131,7248.33186
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,112.23,965-2-TEST3_08_13_2021_15_38_39.xls,TEST3,14.4,0.0144,7248.33186
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,B,JR,5/20/21,8/13/21,120.47,965-2-TEST3_08_13_2021_15_38_39.xls,TEST3,15.8,0.0158,7248.33186
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,51.31,965-2-TEST3_08_13_2021_15_39_05.xls,TEST3,6.6,0.0066,7393.32568
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,59.74,965-2-TEST3_08_13_2021_15_39_05.xls,TEST3,7.9,0.0079,7393.32568
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,69.36,965-2-TEST3_08_13_2021_15_39_05.xls,TEST3,9.2,0.0092,7393.32568
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,79.07,965-2-TEST3_08_13_2021_15_39_05.xls,TEST3,10.5,0.0105,7393.32568
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,89.27,965-2-TEST3_08_13_2021_15_39_05.xls,TEST3,11.8,0.0118,7393.32568
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,99.38,965-2-TEST3_08_13_2021_15_39_05.xls,TEST3,13.1,0.0131,7393.32568
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,108.69,965-2-TEST3_08_13_2021_15_39_05.xls,TEST3,14.4,0.0144,7393.32568
2021,Newark,Repeat Testing 2,CML258,Maize,965-2-TEST3,965,2,C,JR,5/20/21,8/13/21,118.11,965-2-TEST3_08_13_2021_15_39_05.xls,TEST3,15.8,0.0158,7393.32568
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,A,JR,5/20/21,8/13/21,72.89,965-3-TEST1_08_13_2021_09_53_10.xls,TEST1,6.6,0.0066,5291.82183
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,A,JR,5/20/21,8/13/21,81.32,965-3-TEST1_08_13_2021_09_53_10.xls,TEST1,7.9,0.0079,5291.82183
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,A,JR,5/20/21,8/13/21,88.98,965-3-TEST1_08_13_2021_09_53_10.xls,TEST1,9.2,0.0092,5291.82183
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,A,JR,5/20/21,8/13/21,95.94,965-3-TEST1_08_13_2021_09_53_10.xls,TEST1,10.5,0.0105,5291.82183
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,A,JR,5/20/21,8/13/21,103.2,965-3-TEST1_08_13_2021_09_53_10.xls,TEST1,11.8,0.0118,5291.82183
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,A,JR,5/20/21,8/13/21,109.68,965-3-TEST1_08_13_2021_09_53_10.xls,TEST1,13.1,0.0131,5291.82183
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,A,JR,5/20/21,8/13/21,115.56,965-3-TEST1_08_13_2021_09_53_10.xls,TEST1,14.4,0.0144,5291.82183
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,A,JR,5/20/21,8/13/21,121.64,965-3-TEST1_08_13_2021_09_53_10.xls,TEST1,15.8,0.0158,5291.82183
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,B,JR,5/20/21,8/13/21,52.48,965-3-TEST1_08_13_2021_09_53_27.xls,TEST1,6.6,0.0066,7282.56228
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,B,JR,5/20/21,8/13/21,61.41,965-3-TEST1_08_13_2021_09_53_27.xls,TEST1,7.9,0.0079,7282.56228
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,B,JR,5/20/21,8/13/21,70.14,965-3-TEST1_08_13_2021_09_53_27.xls,TEST1,9.2,0.0092,7282.56228
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,B,JR,5/20/21,8/13/21,79.76,965-3-TEST1_08_13_2021_09_53_27.xls,TEST1,10.5,0.0105,7282.56228
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,B,JR,5/20/21,8/13/21,89.07,965-3-TEST1_08_13_2021_09_53_27.xls,TEST1,11.8,0.0118,7282.56228
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,B,JR,5/20/21,8/13/21,99.77,965-3-TEST1_08_13_2021_09_53_27.xls,TEST1,13.1,0.0131,7282.56228
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,B,JR,5/20/21,8/13/21,109.28,965-3-TEST1_08_13_2021_09_53_27.xls,TEST1,14.4,0.0144,7282.56228
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,B,JR,5/20/21,8/13/21,118.6,965-3-TEST1_08_13_2021_09_53_27.xls,TEST1,15.8,0.0158,7282.56228
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,C,JR,5/20/21,8/13/21,48.85,965-3-TEST1_08_13_2021_09_53_44.xls,TEST1,6.6,0.0066,7494.70436
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,C,JR,5/20/21,8/13/21,57.39,965-3-TEST1_08_13_2021_09_53_44.xls,TEST1,7.9,0.0079,7494.70436
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,C,JR,5/20/21,8/13/21,66.12,965-3-TEST1_08_13_2021_09_53_44.xls,TEST1,9.2,0.0092,7494.70436
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,C,JR,5/20/21,8/13/21,75.34,965-3-TEST1_08_13_2021_09_53_44.xls,TEST1,10.5,0.0105,7494.70436
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,C,JR,5/20/21,8/13/21,85.64,965-3-TEST1_08_13_2021_09_53_44.xls,TEST1,11.8,0.0118,7494.70436
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,C,JR,5/20/21,8/13/21,95.65,965-3-TEST1_08_13_2021_09_53_44.xls,TEST1,13.1,0.0131,7494.70436
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,C,JR,5/20/21,8/13/21,106.73,965-3-TEST1_08_13_2021_09_53_44.xls,TEST1,14.4,0.0144,7494.70436
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,C,JR,5/20/21,8/13/21,117.13,965-3-TEST1_08_13_2021_09_53_44.xls,TEST1,15.8,0.0158,7494.70436
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,D,JR,5/20/21,8/13/21,46.11,965-3-TEST1_08_13_2021_09_54_01.xls,TEST1,6.6,0.0066,7613.56595
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,D,JR,5/20/21,8/13/21,54.84,965-3-TEST1_08_13_2021_09_54_01.xls,TEST1,7.9,0.0079,7613.56595
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,D,JR,5/20/21,8/13/21,63.76,965-3-TEST1_08_13_2021_09_54_01.xls,TEST1,9.2,0.0092,7613.56595
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,D,JR,5/20/21,8/13/21,73.28,965-3-TEST1_08_13_2021_09_54_01.xls,TEST1,10.5,0.0105,7613.56595
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,D,JR,5/20/21,8/13/21,83.38,965-3-TEST1_08_13_2021_09_54_01.xls,TEST1,11.8,0.0118,7613.56595
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,D,JR,5/20/21,8/13/21,93.59,965-3-TEST1_08_13_2021_09_54_01.xls,TEST1,13.1,0.0131,7613.56595
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,D,JR,5/20/21,8/13/21,104.87,965-3-TEST1_08_13_2021_09_54_01.xls,TEST1,14.4,0.0144,7613.56595
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST1,965,3,D,JR,5/20/21,8/13/21,115.66,965-3-TEST1_08_13_2021_09_54_01.xls,TEST1,15.8,0.0158,7613.56595
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,A,JR,5/20/21,8/13/21,45.03,965-3-TEST2_08_13_2021_09_54_47.xls,TEST2,6.6,0.0066,6797.83376
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,A,JR,5/20/21,8/13/21,52.58,965-3-TEST2_08_13_2021_09_54_47.xls,TEST2,7.9,0.0079,6797.83376
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,A,JR,5/20/21,8/13/21,59.84,965-3-TEST2_08_13_2021_09_54_47.xls,TEST2,9.2,0.0092,6797.83376
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,A,JR,5/20/21,8/13/21,68.47,965-3-TEST2_08_13_2021_09_54_47.xls,TEST2,10.5,0.0105,6797.83376
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,A,JR,5/20/21,8/13/21,77.89,965-3-TEST2_08_13_2021_09_54_47.xls,TEST2,11.8,0.0118,6797.83376
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,A,JR,5/20/21,8/13/21,86.82,965-3-TEST2_08_13_2021_09_54_47.xls,TEST2,13.1,0.0131,6797.83376
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,A,JR,5/20/21,8/13/21,96.53,965-3-TEST2_08_13_2021_09_54_47.xls,TEST2,14.4,0.0144,6797.83376
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,A,JR,5/20/21,8/13/21,107.42,965-3-TEST2_08_13_2021_09_54_47.xls,TEST2,15.8,0.0158,6797.83376
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,B,JR,5/20/21,8/13/21,39.53,965-3-TEST2_08_13_2021_09_55_03.xls,TEST2,6.6,0.0066,7245.90657
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,B,JR,5/20/21,8/13/21,47.48,965-3-TEST2_08_13_2021_09_55_03.xls,TEST2,7.9,0.0079,7245.90657
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,B,JR,5/20/21,8/13/21,54.94,965-3-TEST2_08_13_2021_09_55_03.xls,TEST2,9.2,0.0092,7245.90657
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,B,JR,5/20/21,8/13/21,64.35,965-3-TEST2_08_13_2021_09_55_03.xls,TEST2,10.5,0.0105,7245.90657
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,B,JR,5/20/21,8/13/21,74.16,965-3-TEST2_08_13_2021_09_55_03.xls,TEST2,11.8,0.0118,7245.90657
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,B,JR,5/20/21,8/13/21,84.37,965-3-TEST2_08_13_2021_09_55_03.xls,TEST2,13.1,0.0131,7245.90657
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,B,JR,5/20/21,8/13/21,94.37,965-3-TEST2_08_13_2021_09_55_03.xls,TEST2,14.4,0.0144,7245.90657
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,B,JR,5/20/21,8/13/21,105.75,965-3-TEST2_08_13_2021_09_55_03.xls,TEST2,15.8,0.0158,7245.90657
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,C,JR,5/20/21,8/13/21,37.77,965-3-TEST2_08_13_2021_09_55_19.xls,TEST2,6.6,0.0066,7336.96692
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,C,JR,5/20/21,8/13/21,45.81,965-3-TEST2_08_13_2021_09_55_19.xls,TEST2,7.9,0.0079,7336.96692
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,C,JR,5/20/21,8/13/21,53.07,965-3-TEST2_08_13_2021_09_55_19.xls,TEST2,9.2,0.0092,7336.96692
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,C,JR,5/20/21,8/13/21,62.29,965-3-TEST2_08_13_2021_09_55_19.xls,TEST2,10.5,0.0105,7336.96692
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,C,JR,5/20/21,8/13/21,72.3,965-3-TEST2_08_13_2021_09_55_19.xls,TEST2,11.8,0.0118,7336.96692
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,C,JR,5/20/21,8/13/21,82.89,965-3-TEST2_08_13_2021_09_55_19.xls,TEST2,13.1,0.0131,7336.96692
